,Unnamed: 0,index,sentence1,sentence2,variability,confidence,var_ep,conf_ep,lexical,subsequence,gold_label,pred_label
593,451,451,"""""""In more than 40 years as a broadcaster, right up to the last weeks before his death, Sir Clement established himself as one of Britain's most recognizable personalities. He cultivated a reputation as a grumpy, irritable but hugely entertaining performer. He won widespread public affection, particularly for his appearances since 1967 as a relentlessly inventive, assertive and witty panelist on the 30-minute radio show """"""""Just a Minute,"""""""" in which contestants vie to speak on offbeat topics for 60 seconds without """"""""hesitation, repetition or deviation."""""""".""""""",Sir Clement Freud was the grandson of Sigmund Freud.,"[0.0, 0.05981375277042389, 0.06604989317551889, 0.057894708070158965, 0.05803883170120503, 0.05978485795202647, 0.05891563819126826, 0.05516412890781158, 0.06637554029496362, 0.08580389696198439, 0.13318353266286762, 0.15822747892882286, 0.17918735594504684, 0.18753732029170958, 0.19620414946572678, 0.20071193036158916, 0.20665638688192461, 0.21080505793529317, 0.21324471439944792, 0.21310828575971733]","[0.4641037583351135, 0.40429000556468964, 0.4357341229915619, 0.4408934488892555, 0.45399944186210633, 0.46638605495293933, 0.4746264772755759, 0.47554534673690796, 0.49012594752841526, 0.5095543563365936, 0.5427881425077264, 0.5710341980059942, 0.5984173050293555, 0.6187142814908709, 0.6388397892316182, 0.6555634550750256, 0.6728682693313149, 0.6884066727426317, 0.7020965281285738, 0.7128949165344238]",0.0,0.4641037583351135,0,0,not_entailment,entailment
594,2303,2303,Military ties between the two countries have been governed officially by an arms embargo imposed by Britain on Argentina.,Britain has maintained an arm embargo.,"[0.0, 0.07105541229248047, 0.06810318609385943, 0.05906520101259131, 0.05744647694000364, 0.05765272831931766, 0.05476910689851133, 0.055634260715694855, 0.05349504755078225, 0.06017451009365159, 0.06253296112733872, 0.08054640580625029, 0.1161174289493438, 0.14967530835733941, 0.18131780310314138, 0.19295479573204563, 0.2007565468236896, 0.21611334684394512, 0.22313917699300323, 0.23178652044166173]","[0.4642146825790405, 0.535270094871521, 0.5100497702757517, 0.5082090273499489, 0.49692696928977964, 0.5076391647259394, 0.5126500172274453, 0.5044518224895, 0.5007360279560089, 0.48995835781097413, 0.497823335907676, 0.48157745103041333, 0.506568431854248, 0.47899680425013813, 0.5082334751884142, 0.5289057861082256, 0.5470402306493591, 0.5695854189495245, 0.5871357757009958, 0.605522632226348]",0.0,0.4642146825790405,0,0,entailment,not_entailment
595,1325,1325,"Olympic officials familiar with Salt Lake City's bid for the 2002 Winter Games have described in recent weeks a process by which Salt Lake City Olympic officials targeted the votes of 17 African IOC members after losing by four votes to Nagano, Japan, for the right to play host to the 1998 Winter Olympics.","Before Salt Lake City, Winter Olympic Games took place in Nagano.","[0.0, 0.02464577555656433, 0.02014066611775233, 0.027065108156046184, 0.03342382152063186, 0.03523836479232338, 0.03543189694054899, 0.033951228281744766, 0.032029067871480035, 0.03487310299057015, 0.03658023711780506, 0.07822338873684219, 0.09810014621829781, 0.09659705988952365, 0.098367471674366, 0.12580030083712196, 0.12428169359030512, 0.13550747776649266, 0.1591691866696947, 0.15575399806494447]","[0.4644215703010559, 0.48906734585762024, 0.48966047167778015, 0.5016087666153908, 0.513131958246231, 0.5210158973932266, 0.5153727786881583, 0.5125903338193893, 0.512194812297821, 0.5178991794586182, 0.5227213989604603, 0.5438105911016464, 0.5620118379592896, 0.5675223597458431, 0.5592104335625966, 0.5379904489964247, 0.5321213129688712, 0.5172207703193029, 0.4962194620778686, 0.4993918713182211]",0.0,0.4644215703010559,0,0,entailment,not_entailment
596,2118,2118,"GUS on Friday disposed of its remaining home shopping business and last non-UK retail operation with the €390m (£265m) sale of the Dutch home shopping company, Wehkamp, to Industri Kapital, a private equity firm.",Wehkamp cost €390m.,"[0.0, 0.014124572277069092, 0.028370539378153585, 0.034016020212047464, 0.04113779267801719, 0.03776921786163669, 0.03567856429417427, 0.03787914404885514, 0.04305209317731196, 0.0883416912074845, 0.08773525778275089, 0.08569795844852791, 0.11219716533356598, 0.12210946047443487, 0.12039436223771277, 0.12467825974894858, 0.12167651562945057, 0.12378818024183588, 0.12565336324862802, 0.12575082251311956]","[0.4644915759563446, 0.4503670036792755, 0.4686957399050395, 0.48227788507938385, 0.4961220741271973, 0.4979247848192851, 0.5008182781083244, 0.5075899586081505, 0.4990893801053365, 0.5252005100250244, 0.5329638773744757, 0.527845986187458, 0.5498478756501124, 0.565590209194592, 0.5720163285732269, 0.5605976562947035, 0.5639038839760948, 0.5550228108962377, 0.5466172742216211, 0.5531624212861062]",0.0,0.4644915759563446,0,0,entailment,not_entailment
597,1767,1767,"The Italian parliament may approve a draft law allowing descendants of the exiled royal family to return home. The family was banished after the Second World War because of the King's collusion with the fascist regime, but moves were introduced this year to allow their return.",Italian royal family returns home.,"[0.0, 0.014458835124969482, 0.017383868315835122, 0.026781927400196796, 0.02471136156454076, 0.027649644074582938, 0.026730113379921143, 0.02624213990642821, 0.030192128392768452, 0.03662301400799536, 0.07772549846850242, 0.07505335395751217, 0.08826341280235515, 0.11493758488842616, 0.11711056050176073, 0.1255076480310547, 0.14702668736951763, 0.14806209567472498, 0.17065096286236514, 0.17438915196605614]","[0.4645741283893585, 0.479032963514328, 0.48805590470631915, 0.47526759654283524, 0.47830215096473694, 0.4854523489872615, 0.488593761410032, 0.48558275029063225, 0.4794648322794173, 0.47185754776000977, 0.493816462430087, 0.4967581778764725, 0.48206483400785005, 0.503506485904966, 0.493560399611791, 0.4796692356467247, 0.5002715342185077, 0.5096851454840766, 0.5312273220012063, 0.5432490408420563]",0.0,0.4645741283893585,0,0,not_entailment,entailment
598,1620,1620,"""""""It will be the most German of combinations: nudity and beach towels. After decades of sunbathing and camping in the buff, the legions of Teutonic naturists are about to get their very own holiday heaven — a completely clothing-free hotel. The Hotel Rosengarten, in the aptly named Black Forest town of Freudenstadt (""""""""Town of Joys""""""""), will mark a new frontier for the homeland of Freikörperkultur (FKK), meaning """"""""free body culture"""""""". A handful of German hotels have accommodated naturists up to now, but the management at Rosengarten plan to take a hardline anti-apparel stance.""""""",Hotel Rosengarten is a completely clothing-free hotel.,"[0.0, 0.025508344173431396, 0.025286544266752264, 0.02340532969530488, 0.02259352199595204, 0.03108368679390474, 0.028797447013581876, 0.02696644828976896, 0.05650057906848864, 0.06948241101735841, 0.06989851118279217, 0.06911674232359455, 0.09582826938772836, 0.10018220158744319, 0.12549085283961287, 0.1442887157256987, 0.1474784210542585, 0.16402502125432464, 0.16757855296842597, 0.17654423462141977]","[0.4646168351173401, 0.4901251792907715, 0.500264843304952, 0.5050346255302429, 0.500785517692566, 0.4903854578733444, 0.4899523854255676, 0.4894806109368801, 0.5073199106587304, 0.5220573216676712, 0.5291063487529755, 0.5343153650561968, 0.5542598802309769, 0.5650350259883063, 0.586383459965388, 0.6064757909625769, 0.6180821253972895, 0.6374282754129834, 0.6494337712463579, 0.6648053511977196]",0.0,0.4646168351173401,0,0,entailment,not_entailment
599,2049,2049,"Mark Allen, the company's president and chief operating officer, will become the new CEO.",Mark Allen is appointed as chief operating officer.,"[0.0, 0.008166506886482239, 0.06098913914096143, 0.053071944708692566, 0.0479807882040576, 0.043847790321112176, 0.04061586859477637, 0.043797164334880026, 0.04248807465797714, 0.09242891718558949, 0.09628597819601682, 0.1165141237756832, 0.14223241927400376, 0.1532908999334751, 0.15679793988259477, 0.1650165066744445, 0.16009513711636195, 0.16521384028657893, 0.1712489527231651, 0.17342642973516326]","[0.46462759375572205, 0.4564610868692398, 0.4993284046649933, 0.49633535742759705, 0.4928406834602356, 0.4919279565413793, 0.4924573131969997, 0.500692680478096, 0.5042313469780816, 0.5319569706916809, 0.5442229021679271, 0.5657067944606146, 0.5910359483498794, 0.6100764785494123, 0.6238450606664022, 0.6405412741005421, 0.6408763562931734, 0.6543563505013784, 0.6682351953104922, 0.6790368348360062]",0.0,0.464627593755722,0,0,not_entailment,entailment
600,2150,2150,"One year after shareholders approved a massive expansion in its pool of stock options, eBay is asking for more.",Shareholders approved expansion for one year.,"[0.0, 0.03822922706604004, 0.03153863824365196, 0.02770353344115808, 0.030042510120024908, 0.028674759211195847, 0.026572253559979216, 0.032507245844756595, 0.060617278084747754, 0.060870851144559354, 0.09760190114126228, 0.11379834806289833, 0.14037195174856185, 0.15416103017565314, 0.15628682945449004, 0.16542450280024545, 0.17340877438182983, 0.17863768678890854, 0.18406457597496748, 0.1888305496914265]","[0.4647762179374695, 0.5030054450035095, 0.49981406331062317, 0.5024893507361412, 0.4939957678318024, 0.4977404922246933, 0.4972739517688751, 0.4893556460738182, 0.5078460044331021, 0.5144980847835541, 0.5393128232522444, 0.5588943014542261, 0.584308174940256, 0.604818561247417, 0.6174798766771953, 0.6347353905439377, 0.6511576666551477, 0.6655296352174547, 0.6797655318912706, 0.6932819873094559]",0.0,0.4647762179374695,0,0,not_entailment,entailment
601,188,188,Relations between Argentina and Britain were soured again last May when Britain decided to extend territorial waters to 200 miles around South Georgia and the South Sandwich Islands.,Britain angered Argentina.,"[0.0, 0.012070909142494202, 0.012090781793306365, 0.015767270770189277, 0.020666978880556686, 0.020306091062283253, 0.020769001355458398, 0.045141193370347665, 0.053721832517234204, 0.07204778873280256, 0.08105058167511099, 0.11593252410736818, 0.11340881019608448, 0.11434999974562281, 0.13032211571311383, 0.14770572897770246, 0.16249345330372264, 0.1582431410134061, 0.16851193189075, 0.16862651425697925]","[0.4647805988788605, 0.4768515080213547, 0.48180373509724933, 0.48860977590084076, 0.49616355895996095, 0.4995221495628357, 0.5031258378710065, 0.48772502690553665, 0.476134502225452, 0.4591591864824295, 0.4455569386482239, 0.4195873998105526, 0.4134291995030183, 0.40409338367836817, 0.3856162557999293, 0.40543984342366457, 0.3862850595923031, 0.3887544605467055, 0.372641454793905, 0.36388016529381273]",0.0,0.4647805988788605,0,0,entailment,not_entailment
602,170,170,"Thousands of Shias have marched in the southern Iraqi city of Basra to back the new constitution and to mourn 1,000 pilgrims who died in a stampede.",Thousands of Shiite Muslims rallied in the southern city of Basra to show support for Iraq's new constitution.,"[0.0, 0.012970119714736938, 0.031145318996305845, 0.028076572768705853, 0.025633788934029726, 0.023998826633019648, 0.02222453791671041, 0.0245282478119311, 0.0682409054859653, 0.07181142917141976, 0.09664751378283278, 0.12148701994533032, 0.12537064112300783, 0.12699218190713457, 0.14867840103146987, 0.16467026042807933, 0.1725589599479077, 0.1784316723863805, 0.18606690543866594, 0.18295064786721887]","[0.4647895395755768, 0.45181941986083984, 0.4725303053855896, 0.47703107446432114, 0.4796028435230255, 0.4819847643375397, 0.48219455565725056, 0.4871145747601986, 0.5098137888643477, 0.5201725870370865, 0.5417426309802316, 0.5654774333039919, 0.5786873308511881, 0.5895427316427231, 0.6119885186354319, 0.6326324958354235, 0.6489408068797168, 0.6637245863676071, 0.6794632657578117, 0.6849935218691826]",0.0,0.4647895395755768,0,0,entailment,not_entailment
603,511,511,"John Lennon's widow, Yoko Ono, has topped the US dance chart at the age of 71 with a song supporting gay marriage.",Yoko Ono is John Lennon's widow.,"[0.0, 0.004714176058769226, 0.014849331934425928, 0.022397345210102004, 0.020563379187774823, 0.02676534134846349, 0.029268023521391767, 0.03300176770394525, 0.031561261494575395, 0.048995839812854595, 0.05599932594130557, 0.0591608022921062, 0.06815657640123349, 0.08330249957786928, 0.11655626262054433, 0.14278079649328118, 0.1607569249397242, 0.17394603826452382, 0.1833648896580161, 0.18859417960820493]","[0.46486830711364746, 0.4695824831724167, 0.47972366213798523, 0.49031082540750504, 0.4926313698291779, 0.5011637359857559, 0.5075221189430782, 0.5144870989024639, 0.5126159522268507, 0.525543487071991, 0.5353085669604215, 0.5428487807512283, 0.5537059948994563, 0.5679181132997785, 0.590451701482137, 0.6130349971354008, 0.6334305090062758, 0.6519811484548781, 0.6685775738013419, 0.6823925465345383]",0.0,0.4648683071136474,0,0,entailment,not_entailment
604,139,139,Doug Lawrence bought the impressionist oil landscape by J. Ottis Adams in the mid-1970s at a Fort Wayne antiques dealer.,Doug Lawrence sold the impressionist oil landscape by J. Ottis Adams,"[0.0, 0.0013834238052368164, 0.010033286335274547, 0.015925590068622746, 0.015457135506742275, 0.019387112350553373, 0.02213144820151033, 0.023206821014715585, 0.12652525681454035, 0.12689488940446658, 0.12163050691399743, 0.12166469413876578, 0.12602249390499254, 0.12633434159931364, 0.13093483148562834, 0.13761805086522172, 0.1365653412098285, 0.1563950313404409, 0.15362665424347668, 0.15067858217028787]","[0.46489131450653076, 0.4662747383117676, 0.45922523736953735, 0.46693073958158493, 0.4639297604560852, 0.46987547477086383, 0.4751612288611276, 0.4711974523961544, 0.42713794194989735, 0.4134163595736027, 0.40947283465753903, 0.3988506055126588, 0.385255234172711, 0.37559523805975914, 0.3629247193535169, 0.3491013250313699, 0.34191884933149114, 0.36198554643326336, 0.3571031505340024, 0.36096213646233083]",0.0,0.4648913145065307,0,0,not_entailment,entailment
605,1714,1714,Rome is in Lazio province and Naples in Campania.,Rome is located in Lazio province.,"[0.0, 0.04109661281108856, 0.03377715331368314, 0.029645133035408364, 0.03601400176078371, 0.03347405765257284, 0.030992502768620003, 0.04904051345702244, 0.05515666225040314, 0.07376526619349608, 0.10741218217485657, 0.12898300168597118, 0.12952166998855086, 0.12613901244667244, 0.13664254813422208, 0.14841689799176008, 0.1622594503255163, 0.16018153210010547, 0.15609904924277737, 0.15431484771567885]","[0.46489694714546204, 0.5059935599565506, 0.5087268451849619, 0.5059482455253601, 0.5181336998939514, 0.5209505160649618, 0.5208240832601275, 0.5058741495013237, 0.516507261329227, 0.5338382959365845, 0.5595107078552246, 0.5829834888378779, 0.5938577239329998, 0.5887930393218994, 0.6053133130073547, 0.6226786784827709, 0.6413807728711296, 0.6482092075877719, 0.6463954103620428, 0.6523092865943909]",0.0,0.464896947145462,0,0,entailment,not_entailment
